Label,Damage Descriptions
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
1,"Tainan Power Company - Zhongyi Road, Section 1, West Central district, Spandrel & pier cracking, 8-story R/C building"
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
2,Market Collapse
2,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
2,Market Collapse
2,Market Collapse
2,Market Collapse
2,Market Collapse
2,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
3,Market Collapse
1,Gueirin District Office
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
3,Weiguan Jinlong - Collapsed Apartment Building
